date,campaign_id,seller_id,category,daily_budget,ad_spend,impressions,clicks,orders,attributed_sales
2024-04-30,C1001,S2001,Sports,943.48,412.26,3804,30,4,4868.81
2024-04-18,C1043,S2032,Home,1207.3,438.25,4218,39,4,6985.75
2024-05-24,C1123,S2095,Electronics,853.95,462.02,2701,17,1,1864.92
2024-05-27,C1156,S2120,Fashion,1805.81,1266.14,14594,83,3,3331.17
2024-04-25,C1066,S2050,Beauty,2220.85,2220.85,17004,172,3,3721.87
2024-06-01,C1162,S2126,Fashion,5242.0,3799.25,21475,215,8,7040.14
2024-06-19,C1092,S2072,Sports,1039.65,394.82,7291,40,2,2774.96
2024-05-01,C1056,S2044,Beauty,690.55,291.68,1157,16,1,1457.03
2024-05-14,C1080,S2061,Toys,5727.31,2452.53,46970,271,10,5766.82
2024-06-02,C1123,S2095,Electronics,853.95,347.58,1922,12,1,2181.9
2024-04-05,C1143,S2110,Sports,1197.67,580.63,10451,53,4,6224.64
2024-05-17,C1114,S2087,Beauty,307.05,165.46,1628,11,0,0.0
2024-04-14,C1130,S2100,Sports,3584.28,1940.16,14730,119,2,2236.45
2024-04-22,C1065,S2050,Home,4230.34,2322.13,44053,206,9,10610.26
2024-05-25,C1035,S2025,Beauty,1898.35,663.42,6035,36,0,0.0
2024-05-17,C1097,S2076,Electronics,5959.98,3208.43,18002,163,10,22914.2
2024-05-04,C1056,S2044,Beauty,690.55,308.23,1535,18,3,4719.25
2024-04-26,C1047,S2035,Beauty,7572.74,3344.7,17974,279,18,24187.68
2024-04-08,C1056,S2044,Beauty,690.55,378.55,2218,24,2,2791.94
2024-05-30,C1128,S2098,Beauty,535.92,271.45,1734,22,0,0.0
2024-05-25,C1015,S2011,Sports,4710.93,1831.03,21855,149,4,5755.76
2024-06-10,C1135,S2104,Electronics,1435.29,1342.84,12674,54,2,4986.81
2024-04-11,C1100,S2078,Home,573.21,573.21,4922,33,1,1348.61
2024-04-14,C1074,S2057,Electronics,3077.61,1034.2,8559,52,2,5357.32
2024-05-30,C1074,S2057,Electronics,3077.61,895.61,5435,42,2,5705.2
2024-04-04,C1119,S2092,Fashion,4462.32,2197.9,17769,172,4,3278.19
2024-06-08,C1153,S2118,Electronics,3184.97,874.42,6747,40,3,6799.02
2024-04-27,C1090,S2071,Electronics,927.44,455.11,6131,30,1,2201.7
2024-05-16,C1004,S2003,Electronics,382.12,380.94,3350,19,0,0.0
2024-06-07,C1084,S2065,Beauty,486.62,202.94,1227,13,3,4581.89
2024-05-29,C1049,S2037,Electronics,7592.47,7252.06,82180,459,28,76971.6
2024-05-16,C1029,S2022,Home,5337.16,5337.16,39664,406,30,48417.66
2024-04-12,C1122,S2094,Beauty,11557.38,11557.38,88317,754,66,85735.69
2024-04-21,C1008,S2005,Fashion,4198.97,2009.99,26210,142,9,8746.27
2024-05-30,C1111,S2085,Sports,765.0,587.28,6866,67,1,1684.51
2024-04-20,C1068,S2052,Electronics,835.86,323.81,2350,18,0,0.0
2024-04-30,C1036,S2026,Home,994.55,994.55,7716,76,2,4382.38
2024-05-28,C1066,S2050,Beauty,2220.85,2139.58,13183,149,6,8150.72
2024-05-19,C1033,S2024,Electronics,558.64,186.43,2798,8,0,0.0
2024-04-01,C1051,S2039,Electronics,5537.57,5433.35,71586,354,19,44379.81
2024-05-20,C1084,S2065,Beauty,486.62,234.65,1387,16,1,1397.97
2024-04-11,C1103,S2080,Beauty,1414.63,600.46,6218,53,4,4507.31
2024-05-26,C1148,S2115,Home,2080.53,1007.43,12739,81,3,4992.08
2024-05-26,C1136,S2104,Home,1983.86,982.52,13808,77,5,7384.11
2024-04-30,C1063,S2049,Electronics,127.25,121.08,955,8,0,0.0
2024-06-16,C1164,S2128,Fashion,1473.66,787.33,4076,36,0,0.0
2024-04-15,C1085,S2066,Toys,1706.46,1091.71,16859,147,7,5416.72
2024-06-02,C1014,S2010,Home,2884.14,1150.58,9523,91,5,7041.5
2024-05-10,C1142,S2109,Fashion,1424.76,904.05,5010,48,2,1848.98
2024-06-20,C1050,S2038,Fashion,6773.51,6773.51,27181,303,5,5429.36
2024-04-30,C1043,S2032,Home,1207.3,468.4,3880,38,2,3174.58
2024-04-26,C1102,S2079,Beauty,6294.23,6294.23,63591,413,41,46097.42
2024-04-09,C1002,S2001,Electronics,673.77,418.35,5351,24,1,1878.33
2024-06-22,C1031,S2023,Beauty,2412.31,631.1,4185,39,7,9118.98
2024-05-05,C1095,S2075,Sports,1554.33,527.47,7041,33,1,1618.9
2024-06-10,C1106,S2082,Beauty,1077.61,411.7,3180,30,4,5778.72
2024-06-05,C1150,S2116,Home,6641.48,2921.73,28999,214,31,67760.07
2024-04-12,C1086,S2067,Fashion,382.75,179.28,997,11,0,0.0
2024-06-22,C1094,S2074,Electronics,4271.26,1178.35,7521,34,1,2647.45
2024-06-21,C1111,S2085,Sports,765.0,492.52,6138,61,1,1675.79
2024-05-03,C1082,S2063,Sports,4457.67,2339.74,25664,230,4,5605.62
2024-05-28,C1084,S2065,Beauty,486.62,205.09,1319,14,1,1647.56
2024-06-10,C1133,S2103,Beauty,5212.11,2376.12,23183,196,10,14373.09
2024-05-31,C1012,S2008,Sports,493.27,493.27,4759,45,0,0.0
2024-04-20,C1003,S2002,Sports,732.87,383.85,4866,37,1,1364.48
2024-04-17,C1115,S2088,Beauty,1164.09,505.94,4861,51,3,3846.6
2024-04-08,C1141,S2108,Fashion,1130.98,654.17,7077,45,2,1496.16
2024-06-13,C1070,S2053,Sports,142.38,68.69,1970,8,1,1758.43
2024-04-20,C1032,S2023,Sports,1915.52,654.84,6363,56,4,5469.2
2024-06-01,C1144,S2111,Home,4587.29,4587.29,44105,287,12,19301.4
2024-06-03,C1061,S2048,Electronics,8933.93,3687.82,77275,313,19,39346.71
2024-04-13,C1063,S2049,Electronics,127.25,108.61,906,8,0,0.0
2024-04-10,C1017,S2012,Electronics,11302.53,11302.53,116861,816,21,43922.17
2024-04-15,C1112,S2086,Beauty,5328.38,5328.38,52885,380,29,51956.16
2024-06-16,C1036,S2026,Home,994.55,979.3,7143,76,2,4342.88
2024-05-26,C1107,S2082,Sports,324.12,324.12,4516,38,3,4880.95
2024-04-14,C1100,S2078,Home,573.21,530.0,4411,31,0,0.0
2024-04-12,C1087,S2068,Beauty,508.24,235.19,1840,19,1,1024.66
2024-05-06,C1112,S2086,Beauty,5328.38,5328.38,55498,365,42,77501.53
2024-06-19,C1096,S2075,Electronics,1847.94,738.32,5248,40,2,5269.84
2024-05-14,C1061,S2048,Electronics,8933.93,4381.06,92522,350,20,38874.55
2024-05-08,C1134,S2103,Fashion,4914.35,2737.52,24896,193,9,7168.53
2024-06-07,C1011,S2008,Electronics,2904.49,853.05,4223,38,4,9153.74
2024-05-29,C1139,S2107,Electronics,9837.11,3923.21,59743,263,18,48620.14
2024-05-21,C1011,S2008,Electronics,2904.49,1068.98,5566,49,5,13173.8
2024-06-21,C1041,S2031,Electronics,1653.81,468.67,2439,21,0,0.0
2024-06-10,C1035,S2025,Beauty,1898.35,767.52,4827,40,5,5602.56
2024-05-14,C1105,S2081,Electronics,1392.46,1392.46,8373,58,2,5464.69
2024-06-01,C1145,S2112,Beauty,605.97,191.35,2076,20,2,2268.06
2024-05-10,C1049,S2037,Electronics,7592.47,7592.47,71724,526,28,65465.18
2024-04-25,C1112,S2086,Beauty,5328.38,5328.38,51339,361,37,59833.81
2024-04-29,C1006,S2004,Home,4034.75,2315.54,24759,142,10,25663.28
2024-04-05,C1136,S2104,Home,1983.86,1353.84,15488,112,4,6975.02
2024-05-30,C1027,S2020,Beauty,59054.17,21571.22,155523,1479,151,257409.23
2024-04-06,C1034,S2025,Electronics,738.75,738.75,9343,43,2,5252.19
2024-04-07,C1020,S2015,Home,6106.64,5580.93,100476,526,6,11273.82
2024-04-26,C1128,S2098,Beauty,535.92,357.59,2692,30,1,1387.15
2024-04-26,C1016,S2012,Home,9001.07,9001.07,111243,923,47,73709.71
2024-05-04,C1156,S2120,Fashion,1805.81,955.47,9490,65,2,2169.14
2024-05-11,C1117,S2090,Home,4065.85,2046.61,32076,170,5,6597.1
2024-04-23,C1063,S2049,Electronics,127.25,127.25,1221,10,0,0.0
2024-05-02,C1059,S2046,Beauty,3676.12,3676.12,52384,518,14,22112.21
2024-04-04,C1135,S2104,Electronics,1435.29,1435.29,20843,73,2,4645.94
2024-04-23,C1137,S2105,Home,4796.02,2446.44,20017,155,6,11766.24
2024-04-12,C1055,S2043,Beauty,2688.05,1298.21,8566,95,2,2576.53
2024-04-30,C1132,S2102,Beauty,1755.9,915.04,6248,59,2,1964.12
2024-06-05,C1056,S2044,Beauty,690.55,287.39,901,13,2,2989.15
2024-05-01,C1027,S2020,Beauty,59054.17,28497.79,230563,1974,126,205687.73
2024-05-19,C1030,S2022,Beauty,7500.86,6434.97,41324,454,50,54807.38
2024-04-24,C1084,S2065,Beauty,486.62,287.27,1806,23,2,3172.87
2024-06-16,C1149,S2115,Electronics,3925.63,1481.88,13634,75,4,10174.8
2024-04-10,C1012,S2008,Sports,493.27,493.27,5616,47,1,1524.21
2024-05-31,C1142,S2109,Fashion,1424.76,1167.52,5952,65,5,4497.27
2024-06-20,C1077,S2059,Electronics,2534.97,2461.65,25417,99,3,6781.04
2024-05-27,C1055,S2043,Beauty,2688.05,999.1,5989,57,4,5651.88
2024-06-06,C1030,S2022,Beauty,7500.86,7400.17,64879,518,39,39199.91
2024-05-11,C1062,S2048,Beauty,4084.32,3473.14,35822,239,7,9369.94
2024-06-13,C1130,S2100,Sports,3584.28,2368.17,21639,134,4,4859.33
2024-06-10,C1091,S2071,Fashion,979.78,809.36,4951,56,3,1979.32
2024-04-02,C1016,S2012,Home,9001.07,9001.07,174455,1013,74,132920.35
2024-06-22,C1020,S2015,Home,6106.64,6106.64,77281,476,11,20354.62
2024-04-09,C1008,S2005,Fashion,4198.97,2474.35,22870,157,4,4315.72
2024-06-15,C1078,S2060,Fashion,2938.67,1899.32,13084,155,11,10213.98
2024-04-21,C1064,S2049,Home,293.65,134.76,1204,12,0,0.0
2024-06-02,C1082,S2063,Sports,4457.67,1989.97,25006,171,6,7735.98
2024-04-24,C1142,S2109,Fashion,1424.76,896.75,5513,50,4,4163.66
2024-05-23,C1014,S2010,Home,2884.14,1096.11,11736,88,2,2877.34
2024-06-15,C1160,S2124,Fashion,10141.84,6290.33,30179,360,12,8603.35
2024-06-15,C1042,S2031,Beauty,1261.48,534.22,2264,33,2,3052.77
2024-06-23,C1119,S2092,Fashion,4462.32,2633.22,16445,171,4,3479.55
2024-06-05,C1025,S2019,Beauty,2255.05,915.88,13925,55,5,5856.22
2024-05-09,C1023,S2017,Home,810.55,472.28,4612,33,2,4285.34
2024-05-22,C1051,S2039,Electronics,5537.57,5537.57,55321,279,13,33474.8
2024-04-05,C1115,S2088,Beauty,1164.09,543.93,5164,55,1,1298.22
2024-05-17,C1054,S2042,Sports,1370.16,759.13,8850,66,1,1374.6
2024-06-20,C1081,S2062,Electronics,704.63,326.5,2280,14,2,5713.39
2024-06-03,C1157,S2121,Fashion,559.41,347.16,5197,35,4,4214.08
2024-05-23,C1013,S2009,Sports,1732.7,862.63,14410,94,5,8346.46
2024-06-02,C1116,S2089,Beauty,1712.87,789.89,5954,59,4,6588.35
2024-05-19,C1122,S2094,Beauty,11557.38,9717.67,53926,552,46,66071.14
2024-04-18,C1034,S2025,Electronics,738.75,738.75,7672,39,0,0.0
2024-06-15,C1018,S2013,Beauty,2400.15,1000.85,10102,98,5,7631.21
2024-04-11,C1047,S2035,Beauty,7572.74,3548.39,25354,313,17,22909.8
2024-05-04,C1086,S2067,Fashion,382.75,187.69,777,10,1,750.14
2024-06-09,C1115,S2088,Beauty,1164.09,317.79,3018,26,3,3832.71
2024-05-17,C1002,S2001,Electronics,673.77,320.01,2787,16,1,2058.29
2024-05-22,C1160,S2124,Fashion,10141.84,5753.15,21840,352,12,8832.07
2024-04-01,C1103,S2080,Beauty,1414.63,802.96,6718,76,3,3617.23
2024-05-19,C1119,S2092,Fashion,4462.32,2623.3,14325,171,4,3450.56
2024-06-09,C1037,S2027,Electronics,4657.49,1244.29,6978,72,9,26264.47
2024-04-24,C1117,S2090,Home,4065.85,2818.62,51069,269,15,22547.99
2024-04-25,C1084,S2065,Beauty,486.62,263.93,1557,19,0,0.0
2024-04-02,C1011,S2008,Electronics,2904.49,1125.91,9065,67,5,12614.27
2024-05-31,C1092,S2072,Sports,1039.65,483.81,8983,49,3,4327.78
2024-06-11,C1061,S2048,Electronics,8933.93,3707.68,59289,296,15,30175.55
2024-06-12,C1036,S2026,Home,994.55,994.55,9006,73,0,0.0
2024-06-19,C1146,S2113,Electronics,1070.76,445.12,4259,21,0,0.0
2024-04-22,C1100,S2078,Home,573.21,573.21,5764,36,1,1355.05
2024-04-20,C1078,S2060,Fashion,2938.67,1327.44,7590,101,6,5700.6
2024-06-09,C1011,S2008,Electronics,2904.49,654.76,3351,26,3,7311.68
2024-05-04,C1068,S2052,Electronics,835.86,337.38,2815,19,2,5906.65
2024-04-01,C1117,S2090,Home,4065.85,2302.48,39608,212,19,23802.52
2024-04-16,C1138,S2106,Beauty,2302.32,1239.22,9502,110,7,8589.36
2024-06-13,C1044,S2032,Sports,657.38,312.97,2594,30,0,0.0
2024-05-01,C1140,S2107,Beauty,9463.27,3507.12,37601,315,12,16922.88
2024-05-11,C1027,S2020,Beauty,59054.17,18362.93,156467,1353,121,188019.14
2024-04-05,C1020,S2015,Home,6106.64,6106.64,93236,576,18,31371.51
2024-04-26,C1022,S2017,Electronics,806.78,540.99,7010,36,2,5433.36
2024-04-23,C1078,S2060,Fashion,2938.67,1579.96,8532,131,6,4868.41
2024-05-03,C1071,S2054,Electronics,3528.49,1708.69,16499,81,1,2557.95
2024-06-17,C1037,S2027,Electronics,4657.49,1549.27,7747,84,2,4992.82
2024-06-15,C1055,S2043,Beauty,2688.05,689.78,3440,38,4,5181.15
2024-06-13,C1088,S2069,Home,3012.59,1254.78,9360,96,8,14785.42
2024-05-26,C1044,S2032,Sports,657.38,295.42,2641,26,0,0.0
2024-04-18,C1153,S2118,Electronics,3184.97,1284.75,9708,66,3,8039.97
2024-04-07,C1135,S2104,Electronics,1435.29,1414.62,20103,75,1,2434.21
2024-04-13,C1070,S2053,Sports,142.38,64.23,2177,8,0,0.0
2024-05-07,C1153,S2118,Electronics,3184.97,1418.34,13109,67,4,10866.05
2024-06-01,C1161,S2125,Fashion,1108.43,530.1,2125,27,0,0.0
2024-04-25,C1116,S2089,Beauty,1712.87,870.11,9217,78,6,10440.23
2024-05-14,C1147,S2114,Home,1749.71,807.25,6309,56,4,5742.77
2024-05-14,C1131,S2101,Beauty,3094.39,1586.74,12035,91,7,8326.3
2024-06-12,C1114,S2087,Beauty,307.05,129.35,940,8,0,0.0
2024-05-13,C1154,S2118,Beauty,2961.47,1158.73,12347,74,4,5665.96
2024-04-26,C1085,S2066,Toys,1706.46,939.14,15693,135,4,2693.9
2024-06-22,C1021,S2016,Beauty,29378.01,9811.84,101993,775,35,48783.32
2024-05-26,C1140,S2107,Beauty,9463.27,3494.53,32486,263,11,13281.62
2024-04-15,C1012,S2008,Sports,493.27,493.27,6997,53,1,1706.89
2024-04-20,C1017,S2012,Electronics,11302.53,11279.98,122816,737,20,41996.12
2024-06-07,C1041,S2031,Electronics,1653.81,509.84,2334,24,1,2419.18
2024-04-02,C1148,S2115,Home,2080.53,1375.21,17088,127,5,8979.16
2024-04-30,C1049,S2037,Electronics,7592.47,7592.47,81012,543,24,63473.9
2024-06-17,C1040,S2030,Sports,1782.54,879.51,11219,79,2,4073.38
2024-05-11,C1010,S2007,Fashion,9480.63,3440.96,19604,192,15,11689.55
2024-06-04,C1033,S2024,Electronics,558.64,231.82,3316,9,2,5867.6
2024-06-05,C1099,S2077,Beauty,493.8,493.8,3668,48,0,0.0
2024-04-20,C1119,S2092,Fashion,4462.32,2138.25,12499,149,6,5139.96
2024-04-24,C1070,S2053,Sports,142.38,84.62,2412,11,0,0.0
2024-04-25,C1043,S2032,Home,1207.3,460.91,3898,37,1,1869.05
2024-05-10,C1033,S2024,Electronics,558.64,211.43,4023,10,0,0.0
2024-06-15,C1022,S2017,Electronics,806.78,333.7,2764,17,0,0.0
2024-04-04,C1154,S2118,Beauty,2961.47,1173.53,14941,89,8,9939.51
2024-05-18,C1082,S2063,Sports,4457.67,2297.05,28953,226,8,12476.81
2024-05-22,C1084,S2065,Beauty,486.62,236.44,1118,16,3,4278.54
2024-05-12,C1078,S2060,Fashion,2938.67,1522.15,7403,126,4,3346.06
2024-05-05,C1100,S2078,Home,573.21,573.21,5915,35,0,0.0
2024-06-07,C1140,S2107,Beauty,9463.27,3747.2,37446,273,16,21295.15
2024-05-27,C1131,S2101,Beauty,3094.39,1476.28,7741,75,6,6285.3
2024-04-17,C1060,S2047,Electronics,1586.33,876.53,10522,52,4,10559.29
2024-04-02,C1002,S2001,Electronics,673.77,375.88,3716,20,1,2024.94
2024-05-02,C1051,S2039,Electronics,5537.57,5537.57,50385,312,19,45483.4
2024-06-14,C1156,S2120,Fashion,1805.81,1144.07,12057,72,6,6253.4
2024-06-10,C1046,S2034,Beauty,4801.41,1265.88,5335,80,5,6018.07
2024-06-23,C1087,S2068,Beauty,508.24,177.69,966,11,0,0.0
2024-05-05,C1029,S2022,Home,5337.16,5337.16,51090,464,25,47819.56
2024-04-22,C1062,S2048,Beauty,4084.32,4084.32,50484,313,13,17589.16
2024-05-10,C1058,S2046,Electronics,4523.61,4523.61,26197,253,15,40950.74
2024-04-28,C1136,S2104,Home,1983.86,1063.8,15609,93,6,10284.38
2024-06-03,C1024,S2018,Sports,2063.13,915.86,9760,68,4,6514.83
2024-06-14,C1010,S2007,Fashion,9480.63,4539.76,19659,242,19,17394.44
2024-06-19,C1045,S2033,Electronics,1475.87,754.24,5970,29,0,0.0
2024-06-02,C1095,S2075,Sports,1554.33,586.77,5953,35,2,2800.95
2024-06-06,C1093,S2073,Fashion,310.74,200.6,1938,18,1,835.07
2024-04-30,C1120,S2093,Electronics,1010.09,482.86,5857,23,0,0.0
2024-06-07,C1110,S2085,Beauty,794.74,794.74,4929,51,0,0.0
2024-04-12,C1151,S2116,Beauty,7220.85,2918.11,27226,310,14,20149.98
2024-06-03,C1147,S2114,Home,1749.71,792.87,5784,54,3,4226.46
2024-05-03,C1079,S2061,Sports,5386.43,3464.93,47171,306,11,19959.77
2024-04-12,C1079,S2061,Sports,5386.43,3355.19,41114,307,7,10935.9
2024-05-17,C1154,S2118,Beauty,2961.47,1151.82,9450,67,7,8594.2
2024-04-16,C1033,S2024,Electronics,558.64,223.18,4394,11,1,2581.34
2024-04-12,C1058,S2046,Electronics,4523.61,4523.61,31084,259,17,42720.33
2024-04-06,C1009,S2006,Electronics,1990.26,1013.92,6112,67,3,8550.25
2024-05-16,C1081,S2062,Electronics,704.63,403.27,3018,19,1,2840.85
2024-05-01,C1010,S2007,Fashion,9480.63,3971.58,22221,225,12,9076.81
2024-04-04,C1055,S2043,Beauty,2688.05,1274.93,8980,99,3,4203.94
2024-05-21,C1107,S2082,Sports,324.12,324.12,5091,36,0,0.0
2024-04-12,C1082,S2063,Sports,4457.67,2138.55,31636,224,7,10844.85
2024-06-12,C1162,S2126,Fashion,5242.0,4258.54,21040,247,10,8977.68
2024-05-01,C1095,S2075,Sports,1554.33,661.26,7056,43,1,1570.52
2024-06-20,C1024,S2018,Sports,2063.13,1044.09,9198,75,2,3170.29
2024-05-25,C1079,S2061,Sports,5386.43,2445.82,30291,212,8,13291.15
2024-05-21,C1074,S2057,Electronics,3077.61,996.25,7353,42,3,8146.03
2024-05-31,C1056,S2044,Beauty,690.55,276.32,1367,14,0,0.0
2024-04-18,C1128,S2098,Beauty,535.92,337.39,2063,29,2,2782.82
2024-06-04,C1066,S2050,Beauty,2220.85,2220.85,16649,164,9,11385.7
2024-05-09,C1133,S2103,Beauty,5212.11,2855.82,24042,240,5,7827.31
2024-05-22,C1058,S2046,Electronics,4523.61,4452.94,35569,251,22,55144.05
2024-05-03,C1049,S2037,Electronics,7592.47,7592.47,94825,540,17,44953.87
2024-04-17,C1024,S2018,Sports,2063.13,882.48,9135,71,0,0.0
2024-04-24,C1037,S2027,Electronics,4657.49,1584.82,11628,104,3,8946.01
2024-05-09,C1127,S2098,Electronics,285.61,284.66,1876,16,0,0.0
2024-06-12,C1084,S2065,Beauty,486.62,211.25,1125,15,1,1659.59
2024-05-15,C1087,S2068,Beauty,508.24,250.35,1789,18,7,8196.15
2024-05-22,C1076,S2058,Sports,911.67,348.79,3862,20,0,0.0
2024-05-06,C1081,S2062,Electronics,704.63,380.9,3999,20,2,5321.92
2024-04-10,C1136,S2104,Home,1983.86,1032.92,14600,93,3,4732.37
2024-04-15,C1062,S2048,Beauty,4084.32,4084.32,39585,315,10,12070.46
2024-06-05,C1026,S2020,Electronics,34570.6,18504.92,165897,1089,82,174046.36
2024-05-07,C1119,S2092,Fashion,4462.32,2475.41,15953,183,5,4313.08
2024-04-17,C1031,S2023,Beauty,2412.31,1037.39,8510,74,12,13565.65
2024-06-19,C1162,S2126,Fashion,5242.0,4060.4,22446,216,8,6954.06
2024-04-03,C1061,S2048,Electronics,8933.93,4778.85,96565,477,30,55227.98
2024-06-17,C1137,S2105,Home,4796.02,2195.41,21946,132,5,9409.56
2024-06-03,C1127,S2098,Electronics,285.61,230.32,2162,13,4,10620.15
2024-06-23,C1133,S2103,Beauty,5212.11,1866.37,19651,146,5,8181.66
2024-05-24,C1053,S2041,Fashion,10844.87,8196.54,96679,620,45,37902.18
2024-06-04,C1149,S2115,Electronics,3925.63,1517.45,18783,86,2,4841.02
2024-05-27,C1113,S2086,Sports,14336.78,6731.01,113848,578,14,21199.92
2024-05-22,C1096,S2075,Electronics,1847.94,761.76,6161,44,1,2526.14
2024-06-06,C1123,S2095,Electronics,853.95,384.73,2029,13,0,0.0
2024-04-14,C1094,S2074,Electronics,4271.26,1884.44,14366,77,4,10170.16
2024-06-11,C1020,S2015,Home,6106.64,6106.64,82762,502,9,15717.92
2024-04-30,C1090,S2071,Electronics,927.44,512.17,6745,34,1,2191.42
2024-05-25,C1061,S2048,Electronics,8933.93,2835.23,59030,251,20,39992.41
2024-05-05,C1023,S2017,Home,810.55,385.86,4073,31,0,0.0
2024-05-15,C1054,S2042,Sports,1370.16,731.14,8668,63,2,2859.65
2024-04-16,C1098,S2076,Beauty,7223.9,3432.21,20405,206,10,11434.95
2024-05-14,C1011,S2008,Electronics,2904.49,1004.01,6699,47,1,2411.89
2024-05-08,C1113,S2086,Sports,14336.78,6014.31,123553,571,4,6159.85
2024-05-05,C1035,S2025,Beauty,1898.35,661.6,4734,36,2,2274.98
2024-04-29,C1152,S2117,Beauty,6816.97,6816.97,55518,608,63,75273.72
2024-05-30,C1066,S2050,Beauty,2220.85,2178.85,14762,144,1,1251.54
2024-06-09,C1159,S2123,Fashion,16415.42,7632.56,82730,544,21,14520.72
2024-06-08,C1135,S2104,Electronics,1435.29,1059.4,12229,44,0,0.0
2024-06-15,C1077,S2059,Electronics,2534.97,2149.84,16136,84,1,2205.53
2024-05-31,C1035,S2025,Beauty,1898.35,742.3,5240,39,5,6537.0
2024-05-11,C1036,S2026,Home,994.55,967.25,6874,76,1,2102.38
2024-05-18,C1141,S2108,Fashion,1130.98,686.4,7156,46,1,833.04
2024-05-06,C1065,S2050,Home,4230.34,2137.69,36537,185,9,11784.1
2024-04-05,C1139,S2107,Electronics,9837.11,5612.43,97097,465,23,63461.11
2024-06-22,C1040,S2030,Sports,1782.54,737.2,11594,65,7,13246.96
2024-06-22,C1112,S2086,Beauty,5328.38,4095.19,39354,258,29,52652.17
2024-05-31,C1045,S2033,Electronics,1475.87,718.73,4828,26,0,0.0
2024-05-28,C1131,S2101,Beauty,3094.39,1713.06,10015,86,11,13628.37
2024-05-30,C1048,S2036,Toys,15243.47,6087.26,64902,460,22,13117.71
2024-05-31,C1149,S2115,Electronics,3925.63,1673.83,17383,103,3,7864.85
2024-04-17,C1056,S2044,Beauty,690.55,329.33,1577,20,2,2783.27
2024-06-05,C1010,S2007,Fashion,9480.63,4819.38,20651,279,22,17103.56
2024-06-21,C1091,S2071,Fashion,979.78,871.08,6322,57,4,2762.42
2024-04-23,C1086,S2067,Fashion,382.75,201.41,1111,12,1,842.99
2024-04-29,C1118,S2091,Electronics,2288.72,863.25,14808,68,3,5813.93
2024-05-10,C1044,S2032,Sports,657.38,375.15,3005,35,1,993.97
2024-04-26,C1054,S2042,Sports,1370.16,761.38,11692,73,2,3047.76
2024-05-08,C1076,S2058,Sports,911.67,324.47,3062,20,0,0.0
2024-05-31,C1017,S2012,Electronics,11302.53,11302.53,112588,659,9,18336.63
2024-05-28,C1137,S2105,Home,4796.02,2404.22,21915,147,5,10238.51
2024-04-11,C1038,S2028,Electronics,3371.65,1432.64,18389,97,3,6470.34
2024-06-05,C1064,S2049,Home,293.65,147.47,1025,12,2,3128.83
2024-04-28,C1014,S2010,Home,2884.14,1125.17,9145,95,4,5858.2
2024-06-11,C1029,S2022,Home,5337.16,5337.16,49935,420,29,47397.26
2024-05-04,C1128,S2098,Beauty,535.92,308.28,2415,25,2,2677.23
2024-05-31,C1158,S2122,Fashion,1803.12,1133.6,4753,61,5,4383.57
2024-04-11,C1116,S2089,Beauty,1712.87,879.64,8666,86,5,7688.18
2024-06-22,C1096,S2075,Electronics,1847.94,645.4,4233,32,2,5199.69
2024-04-01,C1073,S2056,Electronics,8751.38,8751.38,42208,350,25,57821.7
2024-05-31,C1109,S2084,Home,10186.39,4750.32,47991,364,14,20891.68
2024-05-18,C1101,S2078,Fashion,2094.67,908.26,5730,71,7,6094.71
2024-06-16,C1004,S2003,Electronics,382.12,328.54,2787,16,1,2793.04
2024-04-07,C1052,S2040,Sports,17666.34,5713.2,78024,550,10,14745.12
2024-05-23,C1032,S2023,Sports,1915.52,918.59,7438,81,5,6871.5
2024-05-07,C1110,S2085,Beauty,794.74,794.74,7139,57,0,0.0
2024-04-17,C1019,S2014,Toys,60.84,60.84,619,5,0,0.0
2024-06-03,C1138,S2106,Beauty,2302.32,1026.23,7241,85,8,11079.63
2024-04-03,C1085,S2066,Toys,1706.46,1093.32,14573,156,9,6347.07
2024-05-20,C1079,S2061,Sports,5386.43,3670.02,50488,321,16,29070.8
2024-05-29,C1023,S2017,Home,810.55,503.96,5610,39,4,9950.19
2024-05-08,C1130,S2100,Sports,3584.28,2438.62,24294,157,4,4790.13
2024-05-07,C1027,S2020,Beauty,59054.17,28692.87,200307,1942,160,270717.67
2024-06-13,C1074,S2057,Electronics,3077.61,1000.65,5584,42,4,11518.77
2024-06-13,C1081,S2062,Electronics,704.63,332.12,2437,15,0,0.0
2024-06-03,C1095,S2075,Sports,1554.33,792.07,10818,52,2,3007.56
2024-04-21,C1086,S2067,Fashion,382.75,136.89,686,8,1,887.8
2024-05-19,C1147,S2114,Home,1749.71,623.06,5269,46,4,5488.43
2024-04-13,C1028,S2021,Home,4175.95,1687.0,18294,149,11,19766.95
2024-06-18,C1043,S2032,Home,1207.3,568.51,5328,42,1,1912.77
2024-05-04,C1094,S2074,Electronics,4271.26,1775.91,16641,67,1,2333.94
2024-06-02,C1151,S2116,Beauty,7220.85,1902.86,13542,164,9,13819.92
2024-05-02,C1087,S2068,Beauty,508.24,243.51,1837,17,0,0.0
2024-05-14,C1044,S2032,Sports,657.38,358.82,3441,35,1,1120.14
2024-04-19,C1009,S2006,Electronics,1990.26,1055.84,5311,67,4,10824.6
2024-04-18,C1068,S2052,Electronics,835.86,428.26,3222,26,0,0.0
2024-06-13,C1036,S2026,Home,994.55,994.55,7019,70,1,2004.01
